ensemble_cluster_id,cluster_size,missing_sm,match_letter,picked_idx,confidence,reason,n_candidates
9135,2,Sains,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
9144,2,Sains,NONE,,0.95,"Cluster contains Desi Natural Live Set Yogurt and Onken Biopot Natural Yogurt (both plain/natural flavour, 1kg). Candidate A is Greek Style (different variety),",8
9135,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
9136,2,Tesco,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
9149,3,ASDA,NONE,,1.0,"None of the ASDA candidates are San Pellegrino Sparkling Natural Mineral Water. Candidates A-H are water pistols, filters, mugs, storage items, and home goods -",8
9133,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
9139,3,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
9138,3,Tesco,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
9136,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
9147,2,Tesco,NONE,,0.95,"No candidate matches the Island Delight Jamaican/Jerk Beef Pattie 140g. Option C is a meal kit (different product type), not a pattie. Options A, B, D, E, H are",8
9160,2,Sains,NONE,,0.99,"Cluster is Regal branded Garlic & Coriander Naan Bread (3 pack). No Sainsbury's candidates are naan bread products. All candidates are either condiments, dressi",8
9156,2,ASDA,NONE,,0.95,"Cluster contains Cofresh brand Bombay Mix products (200g). Candidate A is Shalimar brand (different brand), candidates B-D are either different Cofresh varietie",8
9145,2,Sains,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
9157,2,Tesco,NONE,,0.95,"Cluster is Lurpak brand (specific branded product). No Tesco candidate is Lurpak. All candidates are either different brands (Lactofree, Tesco, Meridian, Jim Ja",8
9147,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
9146,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
9145,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
9148,3,Sains,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
9162,2,ASDA,A,2233.0,0.75,"Same core product (desiccated coconut), same variety (medium/standard), own-brand ASDA equivalent to Indus/East End. Weight differs (150g vs 200g) which is a mi",8
9165,2,Tesco,NONE,,0.95,"Cluster is Sokołów Best Copernicus Polish Sausage (340-350g). Candidate B (Duda Torunska) is a different Polish sausage brand. Candidates A, C, F are baked bean",8
9150,3,Tesco,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
9153,2,Sains,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
9152,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
9152,2,Tesco,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
9151,3,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
9161,2,ASDA,NONE,,0.95,"Cluster is Rakusen's Matzos Flame Baked Crackers 200g. No ASDA candidate matches: A & E are Patak's naans (different brand, product type); B is baked beans; C i",8
9156,2,Tesco,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
9170,3,ASDA,NONE,,0.95,"Cluster is Tayto Cheese & Onion 150g multipack (6x25g). No ASDA candidate matches: all are either different brand (A, E, F, G), different flavour (A, B, E, G), ",8
9153,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
9157,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
9171,2,Tesco,NONE,,0.95,"Cluster is Chef Brown Sauce (branded product). No candidate is Chef Brown Sauce. All candidates are different sauces (Carbonara, Chocolate, Lasagne, Chilli, Kat",8
9158,2,Tesco,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
9158,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
9160,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
9168,3,Sains,B,36943.0,0.95,"Cofresh brand, Bombay Mix variety, 200g weight. Matches the core product across the cluster (Chilli & Lemon Bombay Mix from Morrisons at 200g is the same produc",8
9180,2,Sains,NONE,,0.99,"The cluster is Dina Classic Baklawa Selection 200g (a Middle Eastern pastry product). None of the Sainsbury's candidates match this brand, product type, or vari",8
9177,2,ASDA,NONE,,1.0,"Cluster is Oshee Vitamins & Minerals Energy Drink 250ml. Candidates A-H are all either kitchen appliances (A, B) or food/sauce products (C-H) with different bra",8
9159,3,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
9161,2,Tesco,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
9162,2,Sains,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
9176,3,ASDA,NONE,,0.95,"No candidate is Yutaka Udon Noodles 250g. All candidates are either different brands, different product types, different weights, or unrelated products entirely",8
9163,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
9179,2,Tesco,NONE,,0.95,Cluster is Yutaka Katsu Style Curry Sauce 100g. Candidate A is Yutaka Miso Paste (different variety/flavour). No exact match for the Katsu Style Curry Sauce var,8
9163,2,Sains,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
9166,3,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
9165,2,ASDA,NONE,,0.95,"The cluster is Sokołów Copernicus Best Polish Sausage (340-350g). None of the ASDA candidates are Sokołów brand. A is Krakus (different brand), C is Rolpek (dif",8
9169,3,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
9188,2,Tesco,NONE,,0.95,"Cluster is Kinder Maxi King chocolate bar (~35g). Candidate A is beef jerky (different product), B is peppermint mints (different product), C is roti (different",3
9187,2,ASDA,NONE,,0.99,"Cluster is Lee Kum Kee Premium Dark Soy Sauce 150ml. All candidates are either food storage items (A, B, H) or sauce mixes/sauces of different brands and variet",8
9178,3,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
9171,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
9179,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
9192,2,ASDA,NONE,,0.95,"The cluster is Polish Speciality Sauerkraut (fermented vegetable condiment), 800-900g. All ASDA candidates are kitchen items (ramekins, casseroles, canisters, s",8
9177,2,Tesco,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
9181,2,Sains,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
9181,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
9180,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
9183,2,Tesco,NONE,,0.95,"The cluster is Thai Taste Red Curry Paste 200g. None of the Tesco candidates match: A is Katsu (different flavour), B is Vindaloo (different flavour), C is Palm",8
9182,3,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
9202,3,Tesco,NONE,,0.95,"Cluster is 'The Spice Tailor' brand (270-275g sauce kits). Candidate A is Tesco own-brand (340g), different brand and weight. No candidate matches The Spice Tai",8
9183,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
9192,2,Tesco,NONE,,0.95,"Cluster is Polish Speciality Sauerkraut With Carrot (800-900g). No candidate matches this core product - A is meringue shells, B is multivitamin drink, C is pic",6
9186,2,Sains,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
9186,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
9185,3,Sains,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
9187,2,Sains,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
9190,2,ASDA,NONE,,0.95,"No ASDA candidate matches the Aleyna Pickled Chilli Peppers brand and product. Candidates are either different brands (Lingham's, Melis, Moryn), different produ",8
9188,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
9190,2,Tesco,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
9200,2,ASDA,NONE,,0.95,"Cluster is Thai Taste Green Curry Paste 200g. Candidate A is Laksa Paste (different variety/flavour), B is Green Pesto (different product type), C-F are pasta s",8
9206,2,ASDA,NONE,,0.95,"Cluster contains soya chunks (protein product). All ASDA candidates are either cookies, vegetables, storage items, or sauce/gravy mixes. No soya chunks product ",8
9215,2,Sains,NONE,,0.95,"Cluster contains Vifon brand instant noodles (chilli chicken and chicken curry variants, ~70g). No candidates match: A and C are Goong brand; B and E are Sainsb",8
9197,2,Tesco,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
9197,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
9195,3,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
9209,2,Tesco,A,53050.0,0.75,Sweet chilli sauce is the core product match. Tesco Sweet Chilli & Garlic Sauce shares the same primary flavor profile (sweet chilli) as the cluster. While it i,8
9199,3,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
9204,2,ASDA,A,13580.0,0.92,"Same brand (Cypressa), same variety (Black Pitted Olives In Brine), same core product. Weight differs (450g vs 340g/354g in cluster) but this is a size variant ",8
9200,2,Tesco,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
9201,3,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
9220,2,Tesco,A,58151.0,0.85,"Tesco Whole Wheat Cous Cous 500G matches the core product (cous cous, 500g). Different variety (whole wheat vs regular) but cluster shows different brands/varie",7
9203,2,Sains,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
9203,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
9209,2,ASDA,NONE,,0.95,"Cluster contains Sweet Chilli Sauce (Thai Taste and Heinz brands). No candidate matches: A & B are Jollof/Tomato sauces; C, D, E, H are different Heinz varietie",8
9204,2,Sains,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
9222,2,Sains,NONE,,0.95,Cluster is Ashoka Mixed Pickle 500g. Candidate A is Sarson's Mixed Pickle 460g - different brand (Sarson's not Ashoka) and different weight (460g not 500g). No ,8
9210,2,Tesco,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
9206,2,Tesco,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
9226,2,Sains,NONE,,0.95,"Cluster is Ashoka Mango Pickle (Indian/Asian condiment). Candidates A, B, E are vinegar pickles (Western-style); C is rice; D is goulash; F, G are non-food; H i",8
9213,3,Sains,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
9212,3,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
9211,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
9210,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
9211,2,Sains,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
9217,3,ASDA,NONE,,0.95,Cluster contains McCain brand French Fries (Quick Cook/Crispy varieties). No candidate is McCain French Fries. Option G is ASDA own-brand Golden Crispy Potatoes,8
9230,2,Tesco,NONE,,0.99,"Cluster is Nash's Red Lemonade (beverage, ~1450-1500ml). Candidates A and B are candles (12 pack). Completely different product categories.",2
9220,2,ASDA,NONE,,0.95,"Cluster contains plain couscous (Gama and Sainsbury's SO Organic) at 500g. Candidate A is Free From variety (different), Candidate F is different brand (Cypress",8
9215,2,ASDA,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
9232,2,Tesco,NONE,,0.95,Cluster is Trophy Basmati Rice (specific brand). Candidates A and B are different brands (Laila and Kohinoor respectively). Own-brand exception doesn't apply he,7
9219,3,Sains,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
9216,3,Sains,NONE,,0.0,"api_error: Error code: 429 - {'type': 'error', 'error': {'type': 'rate_limit_error', 'message': ""This request w",8
9234,3,ASDA,NONE,,0.95,"The cluster is Thomy Mayonnaise (plain/original), approximately 265-270g. Candidate A is Heinz Vegan Mayonnaise (different brand, different variety). No other c",8
