supermarket,prices_(£),prices_unit_(£),unit,names,date,category,own_brand,is_truncated,original_name,supermarket_brand,tier_type,tier_keyword,known_brand,pack_quantity,pack_pattern,unit_value,unit_type,abv_percentage,unit_inferred,attributes_types,attributes_keywords,descriptors,core_product_name,normalized_name
Sains,2.4,13.3,kg,Sainsbury's Vanilla Cheesecake Slices 2x90g,20240413,fresh_food,True,False,Sainsbury's Vanilla Cheesecake Slices 2x90g,Sainsbury's,standard,,,2.0,count_x_size,180.0,g,,False,,,,Vanilla Cheesecake Slices,vanilla cheesecake slices
Sains,2.5,5.6,kg,Bens Original Hot Chilli Con Carne Sauce 450g,20240413,food_cupboard,False,False,Bens Original Hot Chilli Con Carne Sauce 450g,,,,Bens Original,,,450.0,g,,False,,,{'flavor': ['hot']},Hot Chilli Con Carne Sauce,hot chilli con carne sauce
ASDA,5.75,4.36,l,Peroni Nastro Azzurro Lager Beer Bottle 4 Pack,20240413,drinks,False,False,Peroni Nastro Azzurro Lager Beer Bottle 4 Pack,,,,Peroni,4.0,count_pack,1318.8,ml,,True,,,{'packaging': ['bottle']},Nastro Azzurro Lager Beer Bottle,nastro azzurro lager beer bottle
ASDA,3.0,7.5,kg,ASDA British Half Fat Mature Cheddar 400g,20240413,fresh_food,True,False,ASDA British Half Fat Mature Cheddar 400g,ASDA,standard,,,,,400.0,g,,False,,,{'maturity': ['mature']},British Half Fat Mature Cheddar,british half fat mature cheddar
ASDA,4.55,5.83,kg,Tahira Chicken & Beef Burgers Halal,20240413,frozen,False,False,Tahira Chicken & Beef Burgers Halal,,,,,,,780.4,g,,True,diet,halal,{'cut_meat': ['burgers']},Tahira Chicken and Beef Burgers,tahira chicken and beef burgers
Sains,2.1,2.8,kg,"Sainsbury's Whole Rolled Porridge Oats, Taste the Difference 750g",20240413,food_cupboard,True,False,"Sainsbury's Whole Rolled Porridge Oats, Taste the Difference 750g",Sainsbury's,standard,,,,,750.0,g,,False,,,{'form': ['whole']},"Whole Rolled Porridge Oats, Taste the Difference",whole rolled porridge oats taste the difference
Sains,10.5,0.11,unit,Nature's Bounty Gentle Iron Complex with Vitamins B12 and C Capsules x100,20240413,free-from,False,False,Nature's Bounty Gentle Iron Complex with Vitamins B12 and C Capsules x100,,,,,100.0,x_count,,,,False,,,,Nature's Bounty Gentle Iron Complex with Vitamins B12 and C Capsules,nature s bounty gentle iron complex with vitamins b12 and c capsules
Sains,2.0,11.1,kg,Cadbury Dairy Milk Orange Chocolate Bar 180g,20240215,free-from,False,False,Cadbury Dairy Milk Orange Chocolate Bar 180g,,,,Cadbury,,,180.0,g,,False,,,,Dairy Milk Orange Chocolate Bar,dairy milk orange chocolate bar
Sains,2.5,1.9,l,Aqua Libra Sparkling Water Infused with Cucumber Mint & Lime 4x330ml,20240413,drinks,False,False,Aqua Libra Sparkling Water Infused with Cucumber Mint & Lime 4x330ml,,,,,4.0,count_x_size,1320.0,ml,,False,,,,Aqua Libra Sparkling Water Infused with Cucumber Mint and Lime,aqua libra sparkling water infused with cucumber mint and lime
ASDA,2.15,7.2,kg,"ASDA Extra Special Fig, Date, & Balsamic Chutney 300g",20240413,food_cupboard,True,False,"ASDA Extra Special Fig, Date, & Balsamic Chutney 300g",ASDA Extra Special,premium,Extra Special,,,,300.0,g,,False,,,,"Fig, Date, and Balsamic Chutney",fig date and balsamic chutney
ASDA,55.0,55.0,unit,George Home Black 4L Stand Mixer,20240413,food_cupboard,True,False,George Home Black 4L Stand Mixer,George Home,standard,,,,,4000.0,ml,,False,,,,Black Stand Mixer,black stand mixer
ASDA,1.3,1.88,kg,Tarantella Organic Tomato Passata,20240413,food_cupboard,False,False,Tarantella Organic Tomato Passata,,,,,,,691.5,g,,True,organic,organic,,Tarantella Tomato Passata,tarantella tomato passata
Sains,1.2,1.6,l,Radnor Splash Apple & Raspberry Still Flavoured Spring Water 250ml,20240413,drinks,False,False,Radnor Splash Apple & Raspberry Still Flavoured Spring Water 250ml,,,,,,,250.0,ml,,False,,,,Radnor Splash Apple and Raspberry Still Flavoured Spring Water,radnor splash apple and raspberry still flavoured spring water
Morrisons,2.35,4.7,l,Potts Beef Stock Can,20240406,food_cupboard,False,False,Potts Beef Stock Can,,,,Potts,,,500.0,ml,,True,,,{'packaging': ['can']},Beef Stock Can,beef stock can
Sains,13.0,17.29,l,Signé Bourgogne Montagny 75cl,20240413,drinks,False,False,Signé Bourgogne Montagny 75cl,,,,,,,750.0,ml,,False,,,,Signé Bourgogne Montagny,signe bourgogne montagny
ASDA,2.0,2.7,l,Innocent Pineapples Bananas & Coconuts Smoothie,20240413,drinks,False,False,Innocent Pineapples Bananas & Coconuts Smoothie,,,,Innocent,,,740.7,ml,,True,,,,Pineapples Bananas and Coconuts Smoothie,pineapples bananas and coconuts smoothie
Morrisons,7.0,9.31,l,Rosemount Diamond Selection Shiraz,20240413,drinks,False,False,Rosemount Diamond Selection Shiraz,,,,,,,751.9,ml,,True,,,,Rosemount Diamond Selection Shiraz,rosemount diamond selection shiraz
Morrisons,1.25,7.58,kg,Philadelphia Lightest Low Fat Soft Cream Cheese,20240413,fresh_food,False,False,Philadelphia Lightest Low Fat Soft Cream Cheese,,,,Philadelphia,,,164.9,g,,True,diet,low fat,{'texture': ['soft']},Lightest Soft Cream Cheese,lightest soft cream cheese
ASDA,0.8,4.4,kg,Jutrzenka Wafle Wafers with Cream Flavoured Cream,20240413,food_cupboard,False,False,Jutrzenka Wafle Wafers with Cream Flavoured Cream,,,,,,,181.8,g,,True,,,,Jutrzenka Wafle Wafers with Cream Flavoured Cream,jutrzenka wafle wafers with cream flavoured cream
Tesco,3.75,7.5,kg,Tesco Roast Chicken Dinner Pie 500g,20240413,fresh_food,True,False,Tesco Roast Chicken Dinner Pie 500g,Tesco,standard,,,,,500.0,g,,False,,,,Roast Chicken Dinner Pie,roast chicken dinner pie
Sains,1.35,2.7,kg,De Cecco Fusilli 500g,20240413,food_cupboard,False,False,De Cecco Fusilli 500g,,,,De Cecco,,,500.0,g,,False,,,,Fusilli,fusilli
ASDA,1.0,10.0,kg,Colman's Original English Mustard,20240321,food_cupboard,False,False,Colman's Original English Mustard,,,,Colman'S,,,100.0,g,,True,,,,Original English Mustard,original english mustard
Sains,10.5,10.48,l,Sainsbury's Sweet Pale Cream Sherry 1L,20240413,drinks,True,False,Sainsbury's Sweet Pale Cream Sherry 1L,Sainsbury's,standard,,,,,1000.0,ml,,False,,,{'flavor': ['sweet']},Sweet Pale Cream Sherry,sweet pale cream sherry
Tesco,4.0,7.27,kg,Cathedral City Mild Cheddar 550G,20240413,fresh_food,False,False,Cathedral City Mild Cheddar 550G,,,,Cathedral City,,,550.0,g,,False,,,"{'flavor': ['mild'], 'maturity': ['mild']}",Mild Cheddar,mild cheddar
Sains,1.5,1.5,unit,Sainsbury's Seeded White Bloomer 800g,20240413,bakery,True,False,Sainsbury's Seeded White Bloomer 800g,Sainsbury's,standard,,,,,800.0,g,,False,,,"{'bakery_type': ['seeded', 'white']}",Seeded White Bloomer,seeded white bloomer
Tesco,1.45,7.25,kg,Tesco Bombay Mix Snacks 200 G,20240413,food_cupboard,True,False,Tesco Bombay Mix Snacks 200 G,Tesco,standard,,,,,200.0,g,,False,,,,Bombay Mix Snacks,bombay mix snacks
Sains,0.6,0.3,unit,Sainsbury's Fresh Packed Lemongrass Sticks x2,20240413,fresh_food,True,False,Sainsbury's Fresh Packed Lemongrass Sticks x2,Sainsbury's,standard,,,2.0,x_count,,,,False,,,,Fresh Packed Lemongrass Sticks,fresh packed lemongrass sticks
ASDA,2.5,3.1,kg,ASDA 8 Vitamin Boosting Peach & Apricot Yogurt Drinks,20240112,drinks,True,False,ASDA 8 Vitamin Boosting Peach & Apricot Yogurt Drinks,ASDA,standard,,,,,806.5,g,,True,,,,8 Vitamin Boosting Peach and Apricot Yogurt Drinks,8 vitamin boosting peach and apricot yogurt drinks
Sains,1.5,18.8,kg,Sainsbury's Garlic & Coriander Poppadoms 80g,20240413,food_cupboard,True,False,Sainsbury's Garlic & Coriander Poppadoms 80g,Sainsbury's,standard,,,,,80.0,g,,False,,,,Garlic and Coriander Poppadoms,garlic and coriander poppadoms
Morrisons,4.0,10.0,kg,Young's Chip Shop 4 Cod Fillets,20240413,frozen,False,False,Young's Chip Shop 4 Cod Fillets,,,,Young'S,,,400.0,g,,True,,,,Chip Shop 4 Cod Fillets,chip shop 4 cod fillets
Sains,2.0,32.3,kg,Battle Bites High Protein Bar Jaffa Bake Flavour 62g,20240413,free-from,False,False,Battle Bites High Protein Bar Jaffa Bake Flavour 62g,,,,,,,62.0,g,,False,,,,Battle Bites High Protein Bar Jaffa Bake Flavour,battle bites high protein bar jaffa bake flavour
Sains,7.5,9.4,kg,"Sainsbury's Orange & Prosecco Doc Panettone, Taste the Difference 800g",20240330,free-from,True,False,"Sainsbury's Orange & Prosecco Doc Panettone, Taste the Difference 800g",Sainsbury's,standard,,,,,800.0,g,,False,,,,"Orange and Prosecco Doc Panettone, Taste the Difference",orange and prosecco doc panettone taste the difference
Tesco,1.2,10.9,kg,The Collective Brekkie Blueberry and Oat Kids Yoghurt Pouch 110g,20240413,fresh_food,False,False,The Collective Brekkie Blueberry and Oat Kids Yoghurt Pouch 110g,,,,,,,110.0,g,,False,,,{'packaging': ['pouch']},The Collective Brekkie Blueberry and Oat Kids Yoghurt Pouch,the collective brekkie blueberry and oat kids yoghurt pouch
ASDA,2.35,10.35,kg,ASDA Plant Based Spiced Bean Burgers,20240413,free-from,True,False,ASDA Plant Based Spiced Bean Burgers,ASDA Plant Based,dietary,Plant Based,,,,227.1,g,,True,,,{'cut_meat': ['burgers']},Spiced Bean Burgers,spiced bean burgers
Morrisons,3.99,3.99,unit,Aqua Vape British Tobacco 6mg,20240319,drinks,False,False,Aqua Vape British Tobacco 6mg,,,,,,,,,,False,,,,Aqua Vape British Tobacco 6mg,aqua vape british tobacco 6mg
Sains,3.3,9.43,kg,Sainsbury's British or Irish 10% Fat 20 Beef Mini Meatballs 350g,20240413,fresh_food,True,False,Sainsbury's British or Irish 10% Fat 20 Beef Mini Meatballs 350g,Sainsbury's,standard,,,,,350.0,g,10.0,False,,,{'cut_meat': ['meatballs']},British or Irish Fat 20 Beef Mini Meatballs,british or irish fat 20 beef mini meatballs
Tesco,3.25,10.8,l,Magnum Mint Ice Cream Sticks 3x100ml,20240413,frozen,False,False,Magnum Mint Ice Cream Sticks 3x100ml,,,,Magnum,3.0,count_x_size,300.0,ml,,False,,,,Mint Ice Cream Sticks,mint ice cream sticks
ASDA,2.15,10.75,kg,Lurpak Slightly Salted Butter,20240413,food_cupboard,False,False,Lurpak Slightly Salted Butter,,,,Lurpak,,,200.0,g,,True,,,,Slightly Salted Butter,slightly salted butter
ASDA,2.0,57.0,kg,Schwartz Cloves Ground,20240413,food_cupboard,False,False,Schwartz Cloves Ground,,,,Schwartz,,,35.1,g,,True,,,{'form': ['ground']},Cloves Ground,cloves ground
ASDA,5.2,2.6,l,Monster Energy Ultra Cans,20240413,drinks,False,False,Monster Energy Ultra Cans,,,,Monster,,,2000.0,ml,,True,,,{'packaging': ['cans']},Energy Ultra Cans,energy ultra cans
Tesco,6.75,8.98,l,Kumala Reserve Shiraz 75Cl,20240413,drinks,False,False,Kumala Reserve Shiraz 75Cl,,,,Kumala,,,750.0,ml,,False,,,,Reserve Shiraz,reserve shiraz
Morrisons,1.25,32.0,kg,Old El Paso Chilli Con Carne Seasoning Mix,20240413,food_cupboard,False,False,Old El Paso Chilli Con Carne Seasoning Mix,,,,Old El Paso,,,39.1,g,,True,,,,Chilli Con Carne Seasoning Mix,chilli con carne seasoning mix
Tesco,3.7,17.4,kg,John West Red Salmon 213G,20240412,food_cupboard,False,False,John West Red Salmon 213G,,,,John West,,,213.0,g,,False,,,,Red Salmon,red salmon
ASDA,1.5,4.4,kg,Skippy Extra Smooth Creamy Peanut Butter 340g,20240413,food_cupboard,False,False,Skippy Extra Smooth Creamy Peanut Butter 340g,,,,,,,340.0,g,,False,,,"{'texture': ['smooth', 'creamy']}",Skippy Extra Smooth Creamy Peanut Butter,skippy extra smooth creamy peanut butter
ASDA,1.25,12.5,kg,Butterkist Cinema Sweet Popcorn,20240413,food_cupboard,False,False,Butterkist Cinema Sweet Popcorn,,,,,,,100.0,g,,True,,,{'flavor': ['sweet']},Butterkist Cinema Sweet Popcorn,butterkist cinema sweet popcorn
Sains,4.0,16.0,kg,Sainsbury's Pure Canadian Maple Syrup 250g,20240413,food_cupboard,True,False,Sainsbury's Pure Canadian Maple Syrup 250g,Sainsbury's,standard,,,,,250.0,g,,False,,,,Pure Canadian Maple Syrup,pure canadian maple syrup
Morrisons,1.35,9.0,kg,Seabrooks Prawn Cocktail Crisps 6 Pack,20240413,food_cupboard,False,False,Seabrooks Prawn Cocktail Crisps 6 Pack,,,,,6.0,count_pack,150.0,g,,True,,,,Seabrooks Prawn Cocktail Crisps,seabrooks prawn cocktail crisps
Sains,2.95,7.4,kg,Bio & Me Oats & Plenty Super Seedy & Nutty 400g,20240413,food_cupboard,False,False,Bio & Me Oats & Plenty Super Seedy & Nutty 400g,,,,,,,400.0,g,,False,organic,bio,,and Me Oats and Plenty Super Seedy and Nutty,and me oats and plenty super seedy and nutty
Tesco,1.15,3.3,kg,Nishaan Chakki Roti 350G,20240413,food_cupboard,False,False,Nishaan Chakki Roti 350G,,,,,,,350.0,g,,False,,,,Nishaan Chakki Roti,nishaan chakki roti
Sains,1.7,11.3,kg,Sainsbury's Milk Chocolate Rice Cakes 4x35.75g,20240413,food_cupboard,True,False,Sainsbury's Milk Chocolate Rice Cakes 4x35.75g,Sainsbury's,standard,,,4.0,count_x_size,143.0,g,,False,,,,Milk Chocolate Rice Cakes,milk chocolate rice cakes
ASDA,3.25,8.12,kg,ASDA Meal For One Macaroni Cheese 400g,20240413,fresh_food,True,False,ASDA Meal For One Macaroni Cheese 400g,ASDA,standard,,,,,400.0,g,,False,preparation,meal for one,,Macaroni Cheese,macaroni cheese
Sains,0.75,2.5,kg,Sainsbury's Beansprouts 300g,20240413,fresh_food,True,False,Sainsbury's Beansprouts 300g,Sainsbury's,standard,,,,,300.0,g,,False,,,,Beansprouts,beansprouts
Morrisons,2.0,11.9,kg,Soreen Lift Bars Raspberry & Vanilla,20240413,bakery,False,False,Soreen Lift Bars Raspberry & Vanilla,,,,Soreen,,,168.1,g,,True,,,,Lift Bars Raspberry and Vanilla,lift bars raspberry and vanilla
Morrisons,10.75,10.8,kg,Shazans Mutton Shanks,20240413,food_cupboard,False,False,Shazans Mutton Shanks,,,,,,,995.4,g,,True,,,{'cut_meat': ['shanks']},Shazans Mutton Shanks,shazans mutton shanks
Sains,1.85,3.7,l,Monster Energy Drink 500ml,20240413,drinks,False,False,Monster Energy Drink 500ml,,,,Monster,,,500.0,ml,,False,,,,Energy Drink,energy drink
Morrisons,2.5,16.67,kg,Castello Danish Blue Cheese,20240413,fresh_food,False,False,Castello Danish Blue Cheese,,,,Castello,,,150.0,g,,True,,,,Danish Blue Cheese,danish blue cheese
Sains,1.6,9.1,kg,Whitworths Figs 175g,20240413,food_cupboard,False,False,Whitworths Figs 175g,,,,Whitworths,,,175.0,g,,False,,,,Figs,figs
Morrisons,3.25,1.63,unit,BFree Naan Breads Stone Baked Original,20240413,free-from,False,False,BFree Naan Breads Stone Baked Original,,,,Bfree,,,,,,False,,,{'cooking_method': ['baked']},Naan Breads Stone Baked Original,naan breads stone baked original
Tesco,14.0,18.62,l,Zuccardi Serie A Malbec 75Cl,20240413,drinks,False,False,Zuccardi Serie A Malbec 75Cl,,,,,,,750.0,ml,,False,,,,Zuccardi Serie A Malbec,zuccardi serie a malbec
Morrisons,4.99,7.74,kg,Chicago Town Takeaway Large Stu…,20240410,frozen,False,True,Chicago Town Takeaway Large Stu…,,,,Chicago Town,,,644.7,g,,True,,,,Takeaway Large Stu…,takeaway large stu
Morrisons,5.0,18.5,kg,Imperial Chicken Teriyaki Bao Buns,20240413,food_cupboard,False,False,Imperial Chicken Teriyaki Bao Buns,,,,,,,270.3,g,,True,,,,Imperial Chicken Teriyaki Bao Buns,imperial chicken teriyaki bao buns
Tesco,1.7,13.6,kg,Tesco 5 Pork & Egg Roll Slices 125g,20240413,fresh_food,True,False,Tesco 5 Pork & Egg Roll Slices 125g,Tesco,standard,,,,,125.0,g,,False,,,,5 Pork and Egg Roll Slices,5 pork and egg roll slices
Sains,1.0,20.0,kg,Blue Dragon Thai Green Curry Paste Pot 50g,20240413,food_cupboard,False,False,Blue Dragon Thai Green Curry Paste Pot 50g,,,,Blue Dragon,,,50.0,g,,False,,,{'form': ['paste']},Thai Green Curry Paste Pot,thai green curry paste pot
Tesco,0.62,1.6,kg,Tesco Broccoli And Stilton Soup 400G,20240413,food_cupboard,True,False,Tesco Broccoli And Stilton Soup 400G,Tesco,standard,,,,,400.0,g,,False,,,,Broccoli And Stilton Soup,broccoli and stilton soup
ASDA,7.5,7.5,unit,Sistema Flip Bottle,20240413,drinks,False,False,Sistema Flip Bottle,,,,Sistema,,,,,,False,,,{'packaging': ['bottle']},Flip Bottle,flip bottle
ASDA,2.25,2.25,kg,Tiger Tiger Sushi Rice,20240413,food_cupboard,True,False,Tiger Tiger Sushi Rice,,,,Tiger,,,1000.0,g,,True,,,,Tiger Sushi Rice,tiger sushi rice
Tesco,3.0,7.1,kg,Sharwoods Korma 30% Less Fat Cooking Sauce 420G,20240413,food_cupboard,False,False,Sharwoods Korma 30% Less Fat Cooking Sauce 420G,,,,Sharwoods,,,420.0,g,30.0,False,,,,Korma Less Fat Cooking Sauce,korma less fat cooking sauce
ASDA,0.75,9.4,kg,Africa's Finest Coconut Chin-Chin,20240413,food_cupboard,False,False,Africa's Finest Coconut Chin-Chin,,,,,,,79.8,g,,True,,,,Africa's Finest Coconut Chin-Chin,africa s finest coconut chin chin
Morrisons,1.89,3.78,kg,Morrisons Wholefoods Red Split Lentils,20240413,food_cupboard,True,False,Morrisons Wholefoods Red Split Lentils,Morrisons,standard,,,,,500.0,g,,True,,,,Wholefoods Red Split Lentils,wholefoods red split lentils
Morrisons,2.75,25.0,kg,Nomo Creamy Buttons,20240413,free-from,False,False,Nomo Creamy Buttons,,,,Nomo,,,110.0,g,,True,,,{'texture': ['creamy']},Creamy Buttons,creamy buttons
Tesco,4.2,4.2,l,Ufc 100% Watermelon Drink 1L,20240413,food_cupboard,False,False,Ufc 100% Watermelon Drink 1L,,,,,,,1000.0,ml,100.0,False,,,,Ufc Watermelon Drink,ufc watermelon drink
ASDA,3.0,7.3,kg,Kellogg's Krave Cookies & Cream Cereal,20240413,food_cupboard,False,False,Kellogg's Krave Cookies & Cream Cereal,,,,Kellogg'S,,,411.0,g,,True,,,,Krave Cookies and Cream Cereal,krave cookies and cream cereal
Sains,2.5,3.1,kg,Actimel Multifruit Cultured Yogurt Drink 8x100g,20240413,drinks,False,False,Actimel Multifruit Cultured Yogurt Drink 8x100g,,,,Actimel,8.0,count_x_size,800.0,g,,False,,,,Multifruit Cultured Yogurt Drink,multifruit cultured yogurt drink
Sains,2.25,15.0,kg,McCoy's Curry Sauce Flavour Ridge Cut Potato Crisps x6 25g,20240413,food_cupboard,False,False,McCoy's Curry Sauce Flavour Ridge Cut Potato Crisps x6 25g,,,,,6.0,x_count,25.0,g,,False,,,,McCoy's Curry Sauce Flavour Ridge Cut Potato Crisps,mccoy s curry sauce flavour ridge cut potato crisps
Tesco,0.49,2.0,kg,Ms Molly's Chocolate Chip Cookies 250G,20240413,food_cupboard,True,False,Ms Molly's Chocolate Chip Cookies 250G,Ms Molly's,value,Ms Molly,,,,250.0,g,,False,,,,Chocolate Chip Cookies,chocolate chip cookies
ASDA,0.8,8.0,kg,ASDA Free From 13 Slightly Salted Rice Cakes,20240413,free-from,True,False,ASDA Free From 13 Slightly Salted Rice Cakes,ASDA Free From,dietary,Free From,,,,100.0,g,,True,,,,13 Slightly Salted Rice Cakes,13 slightly salted rice cakes
ASDA,1.2,3.0,kg,KTC Crispy Fried Onions 400g,20240413,food_cupboard,False,False,KTC Crispy Fried Onions 400g,,,,Ktc,,,400.0,g,,False,,,"{'cooking_method': ['fried'], 'texture': ['crispy']}",Crispy Fried Onions,crispy fried onions
Morrisons,1.3,6.8,kg,Morrisons Pimiento-Stuffed Olives (340g),20240413,food_cupboard,True,False,Morrisons Pimiento-Stuffed Olives (340g),Morrisons,standard,,,,,340.0,g,,False,,,,Pimiento-Stuffed Olives,pimiento stuffed olives
Tesco,1.99,0.13,unit,Tesco 15 Eggs,20240412,fresh_food,True,False,Tesco 15 Eggs,Tesco,standard,,,,,,,,False,,,,15 Eggs,15 eggs
ASDA,0.75,53.6,kg,Wrigley's Extra White Chewing Gum Sugar Free 10 Pieces,20240413,food_cupboard,False,False,Wrigley's Extra White Chewing Gum Sugar Free 10 Pieces,,,,Wrigley'S,10.0,bag_count,14.0,g,,True,diet,sugar free,{'bakery_type': ['white']},Extra White Chewing Gum,extra white chewing gum
ASDA,0.99,1.0,l,ASDA Pomegranate Juice Drink,20240413,drinks,True,False,ASDA Pomegranate Juice Drink,ASDA,standard,,,,,990.0,ml,,True,,,,Pomegranate Juice Drink,pomegranate juice drink
ASDA,0.8,4.3,kg,ASDA Pink Wafers,20240413,food_cupboard,True,False,ASDA Pink Wafers,ASDA,standard,,,,,186.0,g,,True,,,,Pink Wafers,pink wafers
Tesco,2.7,6.1,l,Tesco Free From Toffee & Vanilla Cones 4X110ml,20240406,frozen,True,False,Tesco Free From Toffee & Vanilla Cones 4X110ml,Tesco Free From,dietary,Free From,,4.0,count_x_size,440.0,ml,,False,,,,Toffee and Vanilla Cones,toffee and vanilla cones
Sains,1.7,13.6,kg,"Sainsbury's Earl Grey Decaff Tea Bags, Taste the Difference x50",20240413,food_cupboard,True,False,"Sainsbury's Earl Grey Decaff Tea Bags, Taste the Difference x50",Sainsbury's,standard,,,50.0,x_count,125.0,g,,True,,,,"Earl Grey Decaff Tea Bags, Taste the Difference",earl grey decaff tea bags taste the difference
ASDA,2.2,2.2,kg,Arla Skyr Natural Icelandic Style Yogurt,20240413,fresh_food,False,False,Arla Skyr Natural Icelandic Style Yogurt,,,,Arla,,,1000.0,g,,True,,,,Skyr Natural Icelandic Style Yogurt,skyr natural icelandic style yogurt
Morrisons,2.75,7.86,kg,Morrisons Takeaway Chinese Chicken Curry,20240413,frozen,True,False,Morrisons Takeaway Chinese Chicken Curry,Morrisons,standard,,,,,349.9,g,,True,,,,Takeaway Chinese Chicken Curry,takeaway chinese chicken curry
Morrisons,1.49,2.5,kg,Morrisons Casserole Vegetables,20240413,fresh_food,True,False,Morrisons Casserole Vegetables,Morrisons,standard,,,,,596.0,g,,True,,,,Casserole Vegetables,casserole vegetables
ASDA,1.59,0.8,kg,ASDA Fluffy & Golden Baking Potatoes 2kg,20240413,fresh_food,True,False,ASDA Fluffy & Golden Baking Potatoes 2kg,ASDA,standard,,,,,2000.0,g,,False,,,,Fluffy and Golden Baking Potatoes,fluffy and golden baking potatoes
ASDA,2.25,22.1,kg,Costa Creamy Cappuccino Sachets Drinks 6 x 17g (102g),20240413,drinks,False,False,Costa Creamy Cappuccino Sachets Drinks 6 x 17g (102g),,,,Costa,6.0,count_x_size,102.0,g,,False,,,{'texture': ['creamy']},Creamy Cappuccino Sachets Drinks,creamy cappuccino sachets drinks
Tesco,4.65,23.2,kg,Tesco Smoked Prosciutto & Salami Plat 200G,20240413,fresh_food,True,False,Tesco Smoked Prosciutto & Salami Plat 200G,Tesco,standard,,,,,200.0,g,,False,,,{'cooking_method': ['smoked']},Smoked Prosciutto and Salami Plat,smoked prosciutto and salami plat
