cluster_id,tier,llm_pass,reason,q1,q2,q3
15095,llm_verify,False,Q1 fails: Arborio and Carnaroli are different risotto rice varieties (different core product),No,Yes,Yes
15101,llm_verify,True,"Both all-butter shortbread fingers, within variance",Yes,Yes,Yes
15107,llm_verify,True,"Same core product (salted/roasted peanuts), same weight, both value-tier own-brand",Yes,Yes,Yes
15108,llm_verify,True,"Same branded product (Heinz Top Down Ketchup), minor naming variation acceptable",Yes,Yes,Yes
15115,llm_verify,True,"Same branded product (Napolina Tomato Passata), identical weights across all three",Yes,Yes,Yes
15118,llm_verify,True,"Same core product (guacamole dip), all standard-tier own-brand, weight variance 11.8% within tolerance",Yes,Yes,Yes
15127,llm_verify,True,"Same core product (naturally sweet sweetcorn in water), both standard-tier, weight variance 1.0%",Yes,Yes,Yes
15136,llm_verify,False,Different core products: Quavers vs Wotsits (different cheese snack types),No,Yes,Yes
15144,llm_verify,False,Different core products: Chopped Dates vs Chopped Tomatoes (incompatible food types),No,Yes,Yes
15153,llm_verify,True,"Same core product (naturally sweet sweetcorn in water), both standard-tier, identical weight",Yes,Yes,Yes
15154,llm_verify,True,"Same branded product (Branston Baked Beans), minor sauce descriptor variation acceptable",Yes,Yes,Yes
15165,llm_verify,True,"Same branded product (Heinz Baked Beans and Pork Sausages), minor naming variations acceptable",Yes,Yes,Yes
15179,llm_verify,True,"Same core product (Rich Tea Fingers), same weight, both standard-tier own-brand.",Yes,Yes,Yes
15188,llm_verify,False,Oxo Beef Stock Cubes vs Oxo Meat Free Stock Cubes Beef Flavour — different product (meat-based vs meat-free).,No,Yes,Yes
15196,llm_verify,False,Same product (Bear Strawberry Yoyo 5-pack) but weight variance 80% exceeds 15% threshold.,Yes,No,Yes
15204,llm_verify,False,Skippy (branded) vs Stamford Street Co. and Stockwell & Co. (own-brand value-tier) — different product types (branded vs own-brand).,No,Yes,No
15215,llm_verify,True,"Same branded product (Nakd Cocoa Orange Bars 4-pack), same total weight, minor naming variation acceptable.",Yes,Yes,Yes
15233,llm_verify,False,Branston Piccalilli vs Branston Pickle — different products (piccalilli ≠ pickle).,No,Yes,Yes
15248,llm_verify,True,"Same core product (Prunes), same weight, all standard-tier own-brand.",Yes,Yes,Yes
15256,llm_verify,True,"Same branded product (Border Dark Chocolate Ginger Biscuits), weight variance 4% within tolerance.",Yes,Yes,Yes
15266,llm_verify,True,"Same branded product (Jordans Country Crisp Strawberry Cereal), same weight, minor naming variation acceptable.",Yes,Yes,Yes
15271,llm_verify,True,"Same core product (Macaroni Pasta 1kg), same weight, both standard-tier own-brand.",Yes,Yes,Yes
15272,llm_verify,True,"Same core product (salted cashew nuts), same tier, acceptable weight variance.",Yes,Yes,Yes
15287,llm_verify,True,"Identical branded Kellogg's Coco Pops cereal bars, same weight, all branded.",Yes,Yes,Yes
15288,llm_verify,True,"Same core product (sultanas 500g), different own-brand ranges but same tier (standard/value comparable for dried fruit).",Yes,Yes,Yes
15290,llm_verify,False,Different bean types: Black Eye Beans vs Pinto Beans are distinct products.,No,Yes,Yes
15291,llm_verify,True,"Same core product (organic baked beans in tomato sauce), acceptable weight variance.",Yes,Yes,Yes
15305,llm_verify,False,Different product types: Salsa Dip vs Salsa Topping are distinct products.,No,Yes,Yes
15317,llm_verify,True,"Identical product (glace cherry halves 200g), same tier, exact weight match.",Yes,Yes,Yes
15320,llm_verify,True,"Identical branded Tilda Pilau Basmati rice microwave packs, all 250g, all branded.",Yes,Yes,Yes
15358,llm_verify,False,Different product formats: Stock Pots vs Stock Cubes are distinct product types.,No,Yes,Yes
15381,llm_verify,True,"Identical branded Heinz No Added Sugar Baked Beans 415g, all branded.",Yes,Yes,Yes
15384,llm_verify,True,"Same branded product (Angel Delight Strawberry), identical weight, both retailers.",Yes,Yes,Yes
15389,llm_verify,True,"Same branded product (Pågen/Pagen Wholegrain Krisprolls), minor weight variance within tolerance.",Yes,Yes,Yes
15408,llm_verify,True,"Same branded product (Nakd Cocoa Delight Bars 4-pack), identical total weight.",Yes,Yes,Yes
15422,llm_verify,True,"Same core product (Orange Marmalade), both value-tier own-brands, identical weight.",Yes,Yes,Yes
15423,llm_verify,True,"Same branded product (Tetley Everyday Tea Bags x80), identical weight.",Yes,Yes,Yes
15443,llm_verify,True,Same branded product (BEAR Fruit Yoyos Strawberry); pack count difference (x9 vs single) is not a Q1 factor.,Yes,Yes,Yes
15468,llm_verify,True,"Same branded product (Heinz No Added Sugar Baked Beans 4×200g), identical weight.",Yes,Yes,Yes
15471,llm_verify,True,"Same branded product (Angel Delight Chocolate), weight variance 11.8% within 15% tolerance.",Yes,Yes,Yes
15486,llm_verify,True,"Same core product (Earl Grey Decaff Tea Bags x50), both premium-tier own-brands, identical weight.",Yes,Yes,Yes
15487,llm_verify,False,Different biscuit types: Wheat Free Ginger vs Stem Ginger Oat—different core recipes.,No,Yes,Yes
15512,llm_verify,True,All Guinness Draught Stout; pack format (cans vs bulk) is Q2 domain; all branded.,Yes,Yes,Yes
15513,llm_verify,False,Sainsbury's product is 'Low Sugar Granola' only; Tesco is 'Low Sugar Granola Nuts & Seeds' — different recipe/composition.,No,Yes,Yes
15529,llm_verify,False,Morrisons 'Dole Peaches In Juice Fruit Fruits Snacks' (single pack) vs Sainsbury's/Tesco 'Dole Peaches In Juice' (4-pack multipack) — different product formats/presentations.,No,Yes,Yes
15582,llm_verify,True,Both standard-tier own-brand petit pois & baby carrots; 15% variance is within threshold.,Yes,Yes,Yes
15584,llm_verify,True,Both Princes Tuna Steak in Spring Water 3×110g; identical branded product.,Yes,Yes,Yes
15600,llm_verify,True,All Pukka Organic Three Mint herbal tea sachets (20-pack); pack count notation is Q1-irrelevant; all branded.,Yes,Yes,Yes
15614,llm_verify,True,All standard-tier own-brand fajita kits; minor weight variance (1.1%) within threshold.,Yes,Yes,Yes
15624,llm_verify,True,Both Tilda Coconut Chilli & Lemongrass Basmati Rice 250g; identical branded product.,Yes,Yes,Yes
15656,llm_verify,True,All Tassimo Kenco 100% Colombian Coffee Pods ×16; pack count is Q1-irrelevant; 2.9% weight variance within threshold.,Yes,Yes,Yes
15657,llm_verify,False,ASDA/Sainsbury's are 'Ground Mixed Spice'; Tesco is 'Ground All Spice' — different spice blend.,No,Yes,Yes
15664,llm_verify,False,Different core products: Caesar Salad Dressing vs Mary Berry's Salad Dressing (different brands/recipes),No,Yes,Yes
15669,llm_verify,True,"All Nairn's Gluten Free Cheese Oatcakes, same branded product across retailers",Yes,Yes,Yes
15688,llm_verify,True,"Both Heinz Spaghetti & Sausages 200g, same branded product",Yes,Yes,Yes
15704,llm_verify,True,"Both Jordans Natural Muesli 1kg, same branded product",Yes,Yes,Yes
15719,llm_verify,True,"Both Wikinger 8 Hot Dogs 550g, same branded product (minor descriptor variance acceptable)",Yes,Yes,Yes
15752,llm_verify,True,"Both standard-tier variety crisps multipacks, same tier own-brand products",Yes,Yes,Yes
15766,llm_verify,True,"Both Deliciously Ella Peanut Oat Bars 3×50g, same branded product (minor descriptor variance)",Yes,Yes,Yes
15787,llm_verify,True,"Both Nakd Salted Caramel Fruit & Nut Bars 4×35g, same branded product",Yes,Yes,Yes
15795,llm_verify,True,"Both Graze BBQ Crunch snack boxes, same branded product (minor weight variance within tolerance)",Yes,Yes,Yes
15839,llm_verify,True,"Both Baxters Beef Consomme Soup 400g, same branded product",Yes,Yes,Yes
15841,llm_verify,False,"Q1 fails: ASDA and Tesco are pure cranberries; Sainsbury's is a mixed seeds blend with cranberries, goji berries — different core products",No,Yes,Yes
15846,llm_verify,False,Q1 fails: Cadbury Roses (assorted chocolate box) vs Cadbury Twirl (single chocolate bar type) — different products,No,Yes,Yes
15897,llm_verify,False,Q1 fails: Sainsbury's is a multipack (x4 tarts); Tesco is a single 410g tart — different product formats/types,No,Yes,Yes
15908,llm_verify,True,"Same branded product (Sharwood's Balti sauce), same weight, same tier",Yes,Yes,Yes
15938,llm_verify,True,"Same branded product (Rowntree's Pick & Mix), same weight; 'Pouch' vs 'Sharing Bag' are format synonyms",Yes,Yes,Yes
15949,llm_verify,False,Q2 fails: 88.9% variance exceeds 15% threshold (20g per unit vs 180g total pack weight discrepancy),Yes,No,Yes
15959,llm_verify,True,"Same branded product (Oatly Semi Oat Drink 1L), same weight across all three",Yes,Yes,Yes
15988,llm_verify,True,Same branded product (Hartley's No Added Sugar Raspberry Jelly); weight variance 1.4% within tolerance,Yes,Yes,Yes
16021,llm_verify,True,"Same core product (mustard seeds), same weight, same standard tier",Yes,Yes,Yes
16066,llm_verify,True,"Same branded product (Indo Mie/Indonesian Mie spicy stir-fry noodles), same weight",Yes,Yes,Yes
16071,llm_verify,True,"All Pukka Organic Supreme Matcha Green tea, same core product across branded retailers",Yes,Yes,Yes
16082,llm_verify,True,"Both Princes Drained Tuna Steak in Sunflower Oil 3×110g, same branded product",Yes,Yes,Yes
16112,llm_verify,True,"Both Sweet Freedom chocolate shot sauce 320g, same branded product",Yes,Yes,Yes
16195,llm_verify,True,"Both Ambrosia Rice Pudding with Sultanas & Nutmeg 400g, same branded product",Yes,Yes,Yes
16245,llm_verify,True,"Both Mrs Balls Original Chutney 470g, same branded product (H.S.Balls is full brand name)",Yes,Yes,Yes
16248,llm_verify,True,"Both premium-tier Earl Grey loose tea 125g, same tier own-brand comparison",Yes,Yes,Yes
16252,llm_verify,False,"Percol is branded coffee, not own-brand; mixing branded with own-brand premium tiers",No,Yes,No
16261,llm_verify,True,"Both Lyle's Golden Syrup 340g, same branded product (Squeezy vs Breakfast are format/marketing variants)",Yes,Yes,Yes
16284,llm_verify,True,"Both Tetley Extra Strong 75 tea bags, same branded product with negligible weight variance",Yes,Yes,Yes
16290,llm_verify,True,"Both standard-tier Shorties biscuits 300g, same tier own-brand comparison",Yes,Yes,Yes
16308,llm_verify,True,"Same core product (sliced black olives), same weight, same tier",Yes,Yes,Yes
16332,llm_verify,True,"Same branded product (Crosta & Mollica breadsticks), minor spelling variation acceptable",Yes,Yes,Yes
16344,llm_verify,True,"Same core product (long grain rice), same weight, same tier",Yes,Yes,Yes
16351,llm_verify,True,"Same branded product (Haribo Happy-Cola), minor punctuation/spacing variation acceptable",Yes,Yes,Yes
16353,llm_verify,True,"Same core product (garlic chicken kyivs/kievs), same weight, pack count irrelevant to Q1",Yes,Yes,Yes
16357,llm_verify,True,"Same branded product (Forest Feast dried mango), minor descriptor variation acceptable",Yes,Yes,Yes
16361,llm_verify,True,"Same branded product (Teapigs chamomile tea), spelling variant (Chamomile/Camomile) acceptable",Yes,Yes,Yes
16366,llm_verify,True,"Same branded product (Kallo organic milk chocolate rice cakes), word order variation acceptable",Yes,Yes,Yes
16378,llm_verify,False,Different core products: marinated chilli & garlic olives vs olives with garlic & chilli (different preparation/marinade),No,Yes,Yes
16387,llm_verify,True,"Same branded product (Green's/Greens Carmelle dessert mix), minor brand name variation acceptable",Yes,Yes,Yes
16388,llm_verify,True,"Both are Princes Tuna Steak in brine, 3×110g multipack; identical core product and weight.",Yes,Yes,Yes
16398,llm_verify,True,Both premium-tier rigatoni pasta 500g; same tier (Taste the Difference = Finest).,Yes,Yes,Yes
16405,llm_verify,True,"All three are Nando's Hot Peri-Peri Marinade, ~260g; branded product, identical core.",Yes,Yes,Yes
16435,llm_verify,True,All KP Salted Peanuts multipack 150g total; pack count differences do not affect Q1.,Yes,Yes,Yes
16451,llm_verify,False,Cocoa Nibs vs Cacao Nibs—different product types (cocoa vs cacao are distinct ingredients).,No,Yes,Yes
16485,llm_verify,False,Cold Milled Flaxseed vs Milled Hemp Flax & Chia Seeds—different core products (flaxseed alone vs multi-seed blend).,No,Yes,Yes
16510,llm_verify,True,Both organic dried mango 100g; minor naming variation (Sainsbury's SO = Tesco Organic) does not change core product.,Yes,Yes,Yes
16521,llm_verify,False,ASDA Brookie Fudge Bar vs Sainsbury's/Tesco Fudge—brookie (brownie-cookie hybrid) is a different product type from plain fudge.,No,Yes,Yes
16525,llm_verify,True,Both Monty Bojangles cocoa truffles selection 135g; minor naming variation does not affect core product.,Yes,Yes,Yes
16530,llm_verify,False,Coconut Flour vs Coconut Sugar—different products (flour vs sugar are distinct ingredients and uses).,No,Yes,Yes
16541,llm_verify,True,"All Starbucks Premium Instant White Mocha sachets, same weight, all branded.",Yes,Yes,Yes
16549,llm_verify,True,"All Jacob's Mini Cheddars Original, same weight, all branded.",Yes,Yes,Yes
16597,llm_verify,True,"All Pukka Peace Organic Herbal Tea 20 sachets, same weight, all branded.",Yes,Yes,Yes
16602,llm_verify,False,Different flavours: Tomato vs Minestrone vs unspecified Crou… — not the same core product.,No,Yes,Yes
16619,llm_verify,True,"Both Doritos Tangy Cheese Tortilla Chips, same weight, all branded.",Yes,Yes,Yes
16620,llm_verify,True,"Both Clipper Ginger & Turmeric Organic Tea, same weight, all branded.",Yes,Yes,Yes
16638,llm_verify,True,"Both Naturya Superfood Breakfast Seed Crunch, same weight, same tier.",Yes,Yes,Yes
16657,llm_verify,False,Island Sun Sweetened Condensed Milk vs Nestlé Condensed Milk — different brands/products.,No,Yes,Yes
16669,llm_verify,True,"Both Krakus Podwawelska Sausage, same weight, same tier.",Yes,Yes,Yes
16690,llm_verify,True,"Both Haribo Zingfest Fizzy Fruit, same weight, all branded.",Yes,Yes,Yes
16708,llm_verify,False,Different Milka variants: Yogurt vs Oreo flavour — different core products,No,Yes,Yes
16718,llm_verify,True,Same cake decoration pens product; pack count difference irrelevant to Q1,Yes,Yes,Yes
16758,llm_verify,True,Same Candy Kittens Sour Watermelon sweets; minor name variations acceptable,Yes,Yes,Yes
16775,llm_verify,True,Same E. Wedel Pawełek Advocat product; spelling variants acceptable,Yes,Yes,Yes
16792,llm_verify,True,Same Twinings Buttermint Tea Bags; pack count irrelevant to Q1,Yes,Yes,Yes
16812,llm_verify,False,Different products: plain Cherries vs Gently Baked Cherries — different processing,No,Yes,Yes
16820,llm_verify,True,Same Doritos Loaded Pepperoni Pizza Sharing Tortilla Chips; word order variations acceptable,Yes,Yes,Yes
16829,llm_verify,True,Same Baxters Sauerkraut; 'Kraut' is abbreviated form of Sauerkraut,Yes,Yes,Yes
16838,llm_verify,True,Same Cadbury Delights Hazelnut Caramel Nougat bars; pack count irrelevant to Q1,Yes,Yes,Yes
